B,Consent Given,ID_Removed,20,Female,VLFI Score,6,VPT Experimental,27/01/2022 12:02,16,544,Practice,"[1, 2, 4, 6, 8, 10, 16, '-'] = 5/8",0.625,30 seconds,Archer3,3,"[1, 3, 4, 5, 6, 7, 8, 9] = 7/8",0.875,10,10 seconds,Boomerang4,4,"[1, 4, 5, 6, 7, 8, 14, 16] = 6/8",0.75,50,50 seconds,Boxing4,4,"[2, 4, 5, 6, 7, 9, 10, 13] = 5/8",0.625,120,2 minuets,Bus5,5,"[2, 3, 7, 9, 10, 11, 13, 16] = 3/8",0.375,60,1 min,Dog5,5,"[2, 4, 6, 7, 8, 9, 15, '-'] = 5/8",0.625,30,30 seconds,Sailor3,3,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,3600,60 min,0.708333333,the dog and owner were playing fetch and the dog got the ball ,4,the man was waiting for the bus and was checking his watch when the bus came,5,the man held an envolope with the word winner on and was giving it to someone on stage,5,cant remember ,4,cant remember ,4,cant remember ,5,he was looking for it,3,3,4,none,beard,516
/,Consent Given,ID_Removed,19,Female,VLFI Score,4.75,Corsi Control,06/05/2022 11:18,5,400,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '5', '3', '4'] = 2/5",0.4,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['2', '1', '3', '4', '5'] = 3/5",0.6,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,0.833333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,186
/,Consent Given,ID_Removed,19,Female,VLFI Score,7.375,Digit Control,06/05/2022 13:14,7,657,/,"1472965 = ['1', '4', '7', '2', '9', '6', '5'] = 7/7",1,/,/,/,"3187264 = ['3', '1', '8', '7', '2', '6', '4'] = 7/7",1,/,/,/,/,"7863051 = ['7', '8', '3', '0', '5', '1', ' '] = 2/7",0.285714286,/,/,/,/,"5467312 = ['5', '4', '6', '7', '3', '1', '2'] = 7/7",1,/,/,/,/,"5869721 = ['5', '8', '6', '9', '7', '2', '1'] = 7/7",1,/,/,/,/,"0127365 = ['0', '1', '2', '7', '3', '6', '5'] = 7/7",1,/,/,/,/,"4827510 = ['4', '8', '2', '7', '5', '1', '0'] = 7/7",1,/,/,0.880952381,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,212
/,Consent Given,ID_Removed,19,Female,VLFI Score,2.875,Digit Control,06/05/2022 13:58,5,427,/,"04982 = ['0', '4', '9', '8', '2'] = 5/5",1,/,/,/,"98302 = ['9', '8', '3', '0', '2'] = 5/5",1,/,/,/,/,"32048 = ['3', '2', '0', '4', '8'] = 5/5",1,/,/,/,/,"49051 = ['4', '9', '0', '5', '1'] = 5/5",1,/,/,/,/,"80495 = ['8', '0', '4', '9', '5'] = 5/5",1,/,/,/,/,"92467 = ['9', '2', '4', '6', '7'] = 5/5",1,/,/,/,/,"54092 = ['5', '4', '0', '9', '2'] = 5/5",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,208
/,Consent Given,ID_Removed,19,Female,VLFI Score,2.875,VPT Control,06/05/2022 14:10,14,530,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,165
/,Consent Given,ID_Removed,20,Female,VLFI Score,4.625,VPT Control,06/05/2022 15:15,14,416,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7] = 7/7",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,147
/,Consent Given,ID_Removed,19,Female,VLFI Score,5,Digit Control,06/05/2022 16:05,6,566,/,"243970 = ['2', '4', '9', '7', '3', '0'] = 3/6",0.5,/,/,/,"986504 = ['9', '8', '6', '5', '0', '4'] = 6/6",1,/,/,/,/,"964071 = ['9', '8', '4', '7', '0', '1'] = 3/6",0.5,/,/,/,/,"147895 = ['1', '4', '7', '8', '9', '5'] = 6/6",1,/,/,/,/,"038679 = ['0', '3', '8', '7', '6', '9'] = 4/6",0.666666667,/,/,/,/,"251387 = ['2', '5', '1', '3', '8', '7'] = 6/6",1,/,/,/,/,"530617 = ['5', '3', '6', '0', '7', ' '] = 2/6",0.333333333,/,/,0.75,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,207
/,Consent Given,ID_Removed,23,Female,VLFI Score,13.875,VPT Control,11/05/2022 09:10,10,341,/,"[1, 2, 3, 4, 5] = 5/5",1,/,/,/,"[1, 2, 3, 4, 5] = 5/5",1,/,/,/,/,"[1, 2, 3, 4, 5] = 5/5",1,/,/,/,/,"[1, 3, 4, 5, 10] = 4/5",0.8,/,/,/,/,"[1, 2, 3, 4, 5] = 5/5",1,/,/,/,/,"[2, 5, 8, 9, 10] = 2/5",0.4,/,/,/,/,"[1, 2, 3, 4, 5] = 5/5",1,/,/,0.866666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,172
/,Consent Given,ID_Removed,19,Female,VLFI Score,7.875,Digit Control,11/05/2022 09:49,6,566,/,"429613 = ['4', '2', '9', '6', '1', '3'] = 6/6",1,/,/,/,"518726 = ['5', '1', '8', '7', '2', '6'] = 6/6",1,/,/,/,/,"186570 = ['1', '8', '6', '5', '7', '0'] = 6/6",1,/,/,/,/,"638901 = ['6', '3', '8', '9', '0', '1'] = 6/6",1,/,/,/,/,"973164 = ['9', '7', '3', '1', '6', '4'] = 6/6",1,/,/,/,/,"391768 = ['3', '9', '1', '7', '6', '8'] = 6/6",1,/,/,/,/,"689405 = ['6', '8', '9', '4', '0', '5'] = 6/6",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,197
/,Consent Given,ID_Removed,19,Female,VLFI Score,2.25,Digit Control,11/05/2022 10:10,4,324,/,"4317 = ['4', '3', '1', '7'] = 4/4",1,/,/,/,"7068 = ['7', '0', '6', '8'] = 4/4",1,/,/,/,/,"2791 = ['2', '7', '9', '1'] = 4/4",1,/,/,/,/,"4398 = ['7', '3', '9', '8'] = 3/4",0.75,/,/,/,/,"5286 = ['4', '2', '8', '6'] = 3/4",0.75,/,/,/,/,"4583 = ['4', '5', '8', '3'] = 4/4",1,/,/,/,/,"7965 = ['7', '9', '6', '5'] = 4/4",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,170
/,Consent Given,ID_Removed,19,Female,VLFI Score,2.25,VPT Control,11/05/2022 10:19,12,469,/,"[2, 3, 4, 6, 12, '-'] = 4/6",0.666666667,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[2, 5, 6, 8, 12, '-'] = 3/6",0.5,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 6, 8] = 5/6",0.833333333,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,0.888888889,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,163
/,Consent Given,ID_Removed,21,Female,VLFI Score,2.375,Corsi Control,11/05/2022 10:38,7,532,/,"['1', '2', '3', '4', '6', '7', '5'] = 4/7",0.571428571,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['1', '2', '5', '7', '4', '3', '6'] = 2/7",0.285714286,/,/,/,/,"['2', '3', '1', '4', '5', '6', '7'] = 4/7",0.571428571,/,/,/,/,"['1', '2', '3', '4', '5', '7', '6'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '3', '6', '5', '4', '7'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '6', '4', '5', '3', '7'] = 5/7",0.714285714,/,/,0.666666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,227
/,Consent Given,ID_Removed,21,Female,VLFI Score,2.375,VPT Control,11/05/2022 10:51,12,368,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 6, 12] = 5/6",0.833333333,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 4, 5, 6, 9] = 5/6",0.833333333,/,/,0.944444444,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,173
/,Consent Given,ID_Removed,19,Female,VLFI Score,1.875,Digit Control,11/05/2022 12:04,6,525,/,"602738 = ['6', '0', '2', '7', '3', '8'] = 6/6",1,/,/,/,"402753 = ['4', '0', '2', '7', '5', '3'] = 6/6",1,/,/,/,/,"263947 = ['2', '6', '3', '9', '4', '7'] = 6/6",1,/,/,/,/,"291876 = ['2', '9', '1', '8', '7', '6'] = 6/6",1,/,/,/,/,"589601 = ['2', '8', '9', '6', '0', '1'] = 5/6",0.833333333,/,/,/,/,"953642 = ['9', '5', '3', '6', '4', '2'] = 6/6",1,/,/,/,/,"158324 = ['1', '5', '8', '3', '2', '4'] = 6/6",1,/,/,0.972222222,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,205
/,Consent Given,ID_Removed,20,Female,VLFI Score,3.75,VPT Control,12/05/2022 16:01,16,508,/,"[1, 3, 4, 5, 6, 7, 8, '-'] = 7/8",0.875,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 14] = 7/8",0.875,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 4, 6, 7, 8, 15, '-', '-'] = 5/8",0.625,/,/,/,/,"[2, 3, 4, 5, 6, 7, 8, 15] = 7/8",0.875,/,/,/,/,"[1, 3, 4, 7, 10, 12, 13, 15] = 4/8",0.5,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,0.8125,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,165
/,Consent Given,ID_Removed,20,Female,VLFI Score,3.75,Corsi Control,12/05/2022 16:13,6,491,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,"['1', '2', '3', '5', '4', '6'] = 4/6",0.666666667,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '6', '5', '3', '4'] = 2/6",0.333333333,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '4', '3', '5', '6'] = 4/6",0.666666667,/,/,0.777777778,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,200
/,Consent Given,ID_Removed,21,Female,VLFI Score,2.875,Corsi Control,13/05/2022 09:13,5,404,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['2', '1', '3', '4', '5'] = 3/5",0.6,/,/,0.933333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,185
/,Consent Given,ID_Removed,19,Female,VLFI Score,8.25,Digit Control,13/05/2022 10:03,5,328,/,"46910 = ['4', '6', '9', '1', '0'] = 5/5",1,/,/,/,"94128 = ['9', '4', '1', '2', '8'] = 5/5",1,/,/,/,/,"32917 = ['3', '2', '9', '1', '8'] = 4/5",0.8,/,/,/,/,"75041 = ['7', '5', '0', '4', '1'] = 5/5",1,/,/,/,/,"92714 = ['9', '2', '7', '1', '4'] = 5/5",1,/,/,/,/,"36750 = ['3', '6', '7', '5', '0'] = 5/5",1,/,/,/,/,"45679 = ['4', '5', '6', '7', '9'] = 5/5",1,/,/,0.966666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,174
/,Consent Given,ID_Removed,19,Female,VLFI Score,8.25,VPT Control,13/05/2022 10:12,12,396,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 5, 6, 10] = 5/6",0.833333333,/,/,0.972222222,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,181
/,Consent Given,ID_Removed,19,Male,VLFI Score,4.25,Corsi Control,13/05/2022 11:05,5,395,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '4'] = 4/5",0.8,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,0.966666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,186
/,Consent Given,ID_Removed,19,Male,VLFI Score,4.25,VPT Control,13/05/2022 11:16,12,360,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,154
/,Consent Given,ID_Removed,20,Male,VLFI Score,4.375,Digit Control,13/05/2022 11:33,6,656,/,"098623 = ['0', '9', '8', '6', '2', ' '] = 5/6",0.833333333,/,/,/,"769152 = ['7', '6', '9', '1', '5', '2'] = 6/6",1,/,/,/,/,"874026 = ['8', '7', '4', '0', '2', '6'] = 6/6",1,/,/,/,/,"125938 = ['1', '2', '5', '9', '3', '8'] = 6/6",1,/,/,/,/,"059163 = ['0', '5', '9', '1', '6', '3'] = 6/6",1,/,/,/,/,"719430 = ['7', '9', '1', '4', '1', '3'] = 2/6",0.333333333,/,/,/,/,"573194 = ['5', '7', '3', '1', '9', '4'] = 6/6",1,/,/,0.888888889,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,207
/,Consent Given,ID_Removed,20,Male,VLFI Score,4.375,Corsi Control,13/05/2022 11:48,7,583,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,"['1', '2', '3', '4', '5', '7', '6'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['2', '1', '3', '4', '5', '6', '7'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '3', '4', '6', '5', '7'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,0.857142857,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,222